time,scenario,bus_id,V0,V2,V2_over_V1
2023-01-21T12:00:00.0,baseline,159,0.00011604760662124622,0.00019521563797154267,0.00019371465014540715
2023-01-21T12:00:00.0,baseline,88,0.00014644465633187068,5.9356481762231256e-5,5.882447822842954e-5
2023-01-21T12:00:00.0,baseline,26,7.475856429713629e-5,0.0001637520172869218,0.00016240287208852238
2023-01-21T12:00:00.0,baseline,77,8.69970084537932e-5,5.2838499730581383e-5,5.238924875055853e-5
2023-01-21T12:00:00.0,baseline,24,0.0001882606780015022,0.00015816403947016298,0.00015695884670711378
2023-01-21T12:00:00.0,baseline,23,0.0002155508622023182,0.00020787304395032457,0.0002063773972582863
2023-01-21T12:00:00.0,baseline,160,0.00020742418772878556,0.00017440852897201303,0.0001731339576062338
2023-01-21T12:00:00.0,baseline,149,0.00011599288764192934,0.0001727137987829584,0.00017119999885927535
2023-01-21T12:00:00.0,baseline,59,0.00023017070675119652,0.00014940519624399406,0.00014808907354524437
2023-01-21T12:00:00.0,baseline,43,0.00011690250607507178,0.0001940269614921456,0.0001925800452574243
2023-01-21T12:00:00.0,baseline,122,6.439691645995247e-5,5.6930016495137605e-5,5.6403605299989814e-5
2023-01-21T12:00:00.0,baseline,175,5.272632220260822e-5,5.482797869953977e-5,5.431893555322487e-5
2023-01-21T12:00:00.0,baseline,39,4.8748065112698485e-5,6.168869182647112e-5,6.11105304428966e-5
2023-01-21T12:00:00.0,baseline,143,5.71456369824798e-5,4.7754936744246344e-5,4.732887353706045e-5
2023-01-21T12:00:00.0,baseline,112,5.783393648252807e-5,4.40882162364332e-5,4.3683121306049185e-5
2023-01-21T12:00:00.0,baseline,34,0.00012309382829029883,0.00018923624832497884,0.0001875845697842198
2023-01-21T12:00:00.0,baseline,137,7.995763506923851e-5,4.2398502581998096e-5,4.203143005327434e-5
2023-01-21T12:00:00.0,baseline,55,0.00021407775807514288,0.0001984108553640549,0.0001969828078646606
2023-01-21T12:00:00.0,baseline,17,0.00010413637990140608,0.00018201225385201198,0.00018061966294617257
2023-01-21T12:00:00.0,baseline,9,0.00012062480252610021,0.00016136144631730012,0.0001599472641327602
2023-01-21T12:00:00.0,baseline,172,0.00011756807422263635,0.00019698506208191234,0.0001955033416944234
2023-01-21T12:00:00.0,baseline,12,0.00018544021557917917,0.00014692798329503644,0.00014584271887062514
2023-01-21T12:00:00.0,baseline,20,4.087665175409015e-5,0.0001418401048854022,0.0001406378588534902
2023-01-21T12:00:00.0,baseline,14,5.468235008043347e-5,4.9259560553497144e-5,4.8806208103207565e-5
2023-01-21T12:00:00.0,baseline,167,0.00022179771864762264,0.00019428620873897413,0.0001928837469283238
2023-01-21T12:00:00.0,baseline,127,0.00012050593356751462,0.000162941400540567,0.00016176721949595616
2023-01-21T12:00:00.0,baseline,123,0.00011652929272360822,0.00019554357986894516,0.00019397221733601655
2023-01-21T12:00:00.0,baseline,96,0.0001497093551211513,0.00021929142746275057,0.0002176583527274542
2023-01-21T12:00:00.0,baseline,177,4.8748570587041016e-5,6.168600378297046e-5,6.110786635272323e-5
2023-01-21T12:00:00.0,baseline,19,0.00020741425767467107,0.00017165872697657805,0.0001704046441010504
2023-01-21T12:00:00.0,baseline,179,0.0,1.3024230179862906e-5,1.2898299981581468e-5
2023-01-21T12:00:00.0,baseline,35,0.00016512650478574332,0.00023185942887875004,0.00022985768107772314
2023-01-21T12:00:00.0,baseline,131,0.00010822552060253007,0.0001231506099236257,0.00012206744233927515
2023-01-21T12:00:00.0,baseline,21,0.0003340393649580589,0.0003227919646468258,0.00032045604580522983
2023-01-21T12:00:00.0,baseline,83,5.305083170161693e-5,6.409745028787808e-5,6.350403289873011e-5
2023-01-21T12:00:00.0,baseline,45,0.0003077608594828884,0.0002064384985348796,0.00020465433202528657
2023-01-21T12:00:00.0,baseline,139,0.00011948931101545115,4.0762296011317136e-5,4.039375691362146e-5
2023-01-21T12:00:00.0,baseline,85,3.1297405893066684e-5,0.00012553646948494965,0.00012444641490195855
2023-01-21T12:00:00.0,baseline,105,0.00011421407169519698,8.158983508606258e-5,8.091199332793032e-5
2023-01-21T12:00:00.0,baseline,3,0.00033643563672695583,0.00031420774013984134,0.0003119291600743706
2023-01-21T12:00:00.0,baseline,30,3.0782435146816594e-5,9.598141199037635e-5,9.510455898064223e-5
2023-01-21T12:00:00.0,baseline,81,9.631744153326712e-5,0.00014559784132735343,0.00014454814753573028
2023-01-21T12:00:00.0,baseline,27,4.874857336758061e-5,6.1686003328055e-5,6.11078663913947e-5
2023-01-21T12:00:00.0,baseline,75,0.00030809238774537676,0.00021156060495461327,0.00020973132930357554
2023-01-21T12:00:00.0,baseline,50,0.0001280500155748237,0.00019198906929451814,0.00019031423667783827
2023-01-21T12:00:00.0,baseline,162,0.00011384867773335609,0.0001835806459688591,0.0001822329008418485
2023-01-21T12:00:00.0,baseline,63,4.87505979194618e-5,6.168170865963047e-5,6.110361467090132e-5
2023-01-21T12:00:00.0,baseline,92,0.00011818593322901824,0.00013216992290208582,0.00013110202840035956
2023-01-21T12:00:00.0,baseline,120,0.00016092745260513032,0.00022562835576813095,0.00022367318797824622
2023-01-21T12:00:00.0,baseline,87,0.00011765145487664094,0.00019580014708668855,0.00019433572770301703
2023-01-21T12:00:00.0,baseline,117,7.453401616024129e-5,0.0001301385347082376,0.0001290594402797183
2023-01-21T12:00:00.0,baseline,178,1.9831408305027892e-6,1.3642351968163496e-5,1.3512410136440432e-5
2023-01-21T12:00:00.0,baseline,89,9.775700597619788e-5,0.00014697403838294335,0.00014591421439970104
2023-01-21T12:00:00.0,baseline,176,4.862740576691448e-5,6.148819286681021e-5,6.0903050301655625e-5
2023-01-21T12:00:00.0,baseline,161,0.00012746029644177586,0.00017035137631973602,0.00016912545912485462
2023-01-21T12:00:00.0,baseline,146,0.0003300547787246343,0.00022769629174697906,0.00022573887921501366
2023-01-21T12:00:00.0,baseline,142,0.0003670408238850828,0.0003587988437975866,0.00035620270911290106
2023-01-21T12:00:00.0,baseline,80,0.00014031691522826977,0.0002143650932182058,0.00021275746532808162
2023-01-21T12:00:00.0,baseline,113,0.00014297161109072217,6.731135478615149e-5,6.670473047098992e-5
2023-01-21T12:00:00.0,baseline,110,4.874916123784872e-5,6.168475234746136e-5,6.110662757445809e-5
2023-01-21T12:00:00.0,baseline,157,0.00010137481992417365,0.00016551821894842403,0.0001643109560042565
2023-01-21T12:00:00.0,baseline,57,5.1512424680033873e-5,5.357005043217288e-5,5.30786206879863e-5
2023-01-21T12:00:00.0,baseline,165,7.022630014299654e-5,4.2950992574621657e-5,4.257755108248725e-5
2023-01-21T12:00:00.0,baseline,173,4.606489029351884e-5,6.926520024395334e-5,6.862051267187185e-5
2023-01-21T12:00:00.0,baseline,171,0.00013237669847748738,0.0002050607374883243,0.00020353477815400993
2023-01-21T12:00:00.0,baseline,130,0.00014968872044628537,9.157806051355639e-5,9.08204636600526e-5
2023-01-21T12:00:00.0,baseline,67,4.622211607625454e-5,0.00012167628655899536,0.00012056486271279361
2023-01-21T12:00:00.0,baseline,61,8.948651468386847e-5,3.484673340227855e-5,3.455172447997962e-5
2023-01-21T12:00:00.0,baseline,15,0.00010922019237552153,0.00018968295567644365,0.00018823681603879767
2023-01-21T12:00:00.0,baseline,108,7.43214582951016e-5,0.00013854006510585496,0.00013738986402754094
2023-01-21T12:00:00.0,baseline,100,0.00016098516435487126,0.00023245334543119006,0.00023044266075915418
2023-01-21T12:00:00.0,baseline,46,0.00030520227517221755,0.00020733364574121885,0.00020554159399871605
2023-01-21T12:00:00.0,baseline,170,3.13749389545887e-5,0.00012563277726071294,0.00012454212570672682
2023-01-21T12:00:00.0,baseline,151,0.00019881826451524022,0.00011499036878815916,0.00011397010063212345
2023-01-21T12:00:00.0,baseline,68,7.84412128498755e-5,0.00012331976852308606,0.00012222973504577396
2023-01-21T12:00:00.0,baseline,56,0.00010429200427503021,0.00018829702041343863,0.00018676502086737112
2023-01-21T12:00:00.0,baseline,147,0.0004145895758492662,0.0003528210295497086,0.0003502843499324449
2023-01-21T12:00:00.0,baseline,76,0.00014844977697421886,0.00022494173130406823,0.00022313702850853504
2023-01-21T12:00:00.0,baseline,180,3.700743415417188e-17,3.700743415417188e-17,3.664102391502167e-17
2023-01-21T12:00:00.0,baseline,135,0.0003577083817873697,0.00024520007198013783,0.00024310160442114797
2023-01-21T12:00:00.0,baseline,48,0.00033666737264047454,0.00030822919772012313,0.00030598888038298915
2023-01-21T12:00:00.0,baseline,103,0.0002821530709874857,0.00024345802314651725,0.0002416596393734313
2023-01-21T12:00:00.0,baseline,109,6.61170820056065e-5,0.00011848655349257517,0.00011743613680575896
2023-01-21T12:00:00.0,baseline,32,0.00013448379940331188,0.0002145252486581244,0.00021278624502268987
2023-01-21T12:00:00.0,baseline,2,0.00011288984332946599,0.00015348401682644975,0.00015237993444786814
2023-01-21T12:00:00.0,baseline,155,4.907595818156046e-5,6.619345148432099e-5,6.558038123344075e-5
2023-01-21T12:00:00.0,baseline,51,6.605769707747718e-5,0.00016860592689867538,0.0001672209737591503
2023-01-21T12:00:00.0,baseline,53,6.263372248225193e-5,0.00015223781177925487,0.0001509205830057752
2023-01-21T12:00:00.0,baseline,106,4.8776536578270404e-5,6.164446238391941e-5,6.107914928783164e-5
2023-01-21T12:00:00.0,baseline,111,4.87497945976943e-5,6.168937461483077e-5,6.11112087481825e-5
2023-01-21T12:00:00.0,baseline,141,0.00020053429436649536,0.0001692185094098737,0.00016797369483115447
2023-01-21T12:00:00.0,baseline,93,0.00012723698941277794,0.00020430690639937756,0.0002027720678560111
2023-01-21T12:00:00.0,baseline,10,0.0002218633573168288,0.0001911955997488297,0.0001898131473983967
2023-01-21T12:00:00.0,baseline,154,1.2622399983479959e-5,8.929525610483803e-5,8.849478166213993e-5
2023-01-21T12:00:00.0,baseline,49,1.8305462830831506e-5,0.0001070703995700436,0.00010611277199393678
2023-01-21T12:00:00.0,baseline,5,0.00012143811256583748,0.0001762315061951051,0.00017495362328153854
2023-01-21T12:00:00.0,baseline,62,0.0002273288790929043,0.00018448447484086832,0.00018313989865428943
2023-01-21T12:00:00.0,baseline,90,0.00012778158122754294,0.00017068982852666182,0.0001694615503414803
2023-01-21T12:00:00.0,baseline,164,2.5634493564122873e-5,9.934611223638656e-5,9.845797218040331e-5
2023-01-21T12:00:00.0,baseline,86,0.00013238114668915466,0.00020963903395324263,0.0002079577069487673
2023-01-21T12:00:00.0,baseline,126,0.00020953044133440054,0.00016117477572661105,0.00015997477206193214
2023-01-21T12:00:00.0,baseline,152,0.000235596647915912,0.0001977369966098955,0.00019630995299029506
2023-01-21T12:00:00.0,baseline,71,0.00016101509303218382,0.00023551457774255744,0.00023347900393462843
2023-01-21T12:00:00.0,baseline,37,0.0002217931844918947,0.0001921027333119608,0.0001907157297362706
2023-01-21T12:00:00.0,baseline,6,0.0003003195161843348,0.00027398106312880645,0.0002719733647813113
2023-01-21T12:00:00.0,baseline,125,0.00011011176133940984,0.0001745000616250079,0.00017322575645797636
2023-01-21T12:00:00.0,baseline,98,0.00011976738869996647,0.00016080023568376092,0.0001596423891422614
2023-01-21T12:00:00.0,baseline,174,5.471275748691551e-5,0.00014402769511350205,0.00014282602620926667
2023-01-21T12:00:00.0,baseline,7,0.00011234291243592514,0.00018045005282902116,0.00017912408139181512
2023-01-21T12:00:00.0,baseline,140,0.00031422633765212774,0.00022498971404915776,0.00022304985687409944
2023-01-21T12:00:00.0,baseline,107,0.00029727925256807443,0.0002823479104784373,0.0002802832145108155
2023-01-21T12:00:00.0,baseline,102,0.00012047682013674251,0.0001616201051573848,0.00016045623587863827
2023-01-21T12:00:00.0,baseline,69,4.741538017477871e-5,6.425999712028305e-5,6.365923517911392e-5
2023-01-21T12:00:00.0,baseline,97,0.0003357028064565335,0.0002328344026621965,0.0002308350086926735
2023-01-21T12:00:00.0,baseline,4,4.821451980393856e-5,0.00011833766753339503,0.00011735368428727119
2023-01-21T12:00:00.0,baseline,136,0.0002688090228009845,0.00023625585370013922,0.00023450750775173552
2023-01-21T12:00:00.0,baseline,13,6.715711179714512e-5,0.00015567437069963867,0.00015438518012551958
2023-01-21T12:00:00.0,baseline,134,9.961566213788428e-5,0.00017601383255782553,0.00017460802387462808
2023-01-21T12:00:00.0,baseline,133,1.1702778228589004e-16,1.302423017985153e-5,1.28982999815702e-5
2023-01-21T12:00:00.0,baseline,148,8.003209583252854e-5,5.0853227798100725e-5,5.0383787288687065e-5
2023-01-21T12:00:00.0,baseline,118,0.00011213047430216383,0.00016077469392328377,0.00015961307797101608
2023-01-21T12:00:00.0,baseline,38,3.181216579333563e-5,9.355212965136361e-5,9.271088539115237e-5
2023-01-21T12:00:00.0,baseline,116,0.00011165328415373401,0.00017121773687383215,0.0001699726244432482
2023-01-21T12:00:00.0,baseline,66,0.00012608809662281845,0.00016755663974192767,0.00016635131688060045
2023-01-21T12:00:00.0,baseline,18,4.4146117482292036e-5,8.507916566022332e-5,8.429882986140777e-5
2023-01-21T12:00:00.0,baseline,132,0.00014644879843727659,6.157163939839122e-5,6.101968006240332e-5
2023-01-21T12:00:00.0,baseline,29,0.0001952380305849085,0.00016297692243636254,0.00016177055389241237
2023-01-21T12:00:00.0,baseline,78,0.000206829488322991,0.00017258686478343637,0.00017134495918061629
2023-01-21T12:00:00.0,baseline,74,0.00010607973832344153,0.0001865274924029426,0.00018509149015204115
2023-01-21T12:00:00.0,baseline,119,4.4132364422219455e-5,8.508052453912744e-5,8.430643785221469e-5
2023-01-21T12:00:00.0,baseline,42,0.00011842960459442631,0.0001590189874220989,0.0001578741965292675
2023-01-21T12:00:00.0,baseline,33,0.00031639679169813385,0.0002257790358979237,0.00022383050585565994
2023-01-21T12:00:00.0,baseline,28,0.00011011209983652893,0.00017559441209268086,0.00017431224927342008
2023-01-21T12:00:00.0,baseline,52,0.0003609614741129894,0.00024394157318139253,0.0002418544194550024
2023-01-21T12:00:00.0,baseline,121,0.00016097874254530805,0.0002318507613975854,0.0002298449531207767
2023-01-21T12:00:00.0,baseline,115,4.874845544959735e-5,6.168661598877235e-5,6.110847310311132e-5
2023-01-21T12:00:00.0,baseline,163,0.00021589598428947953,0.00012673118749752918,0.00012561193256940793
2023-01-21T12:00:00.0,baseline,58,0.00011164683645171401,0.00017029124791771057,0.00016905397230365727
2023-01-21T12:00:00.0,baseline,25,4.874858399612775e-5,6.168600158810582e-5,6.110786653817747e-5
2023-01-21T12:00:00.0,baseline,114,7.475215249498385e-5,0.00014013847840075536,0.00013897471307680384
2023-01-21T12:00:00.0,baseline,166,4.032171897637575e-5,0.00013462136083704335,0.00013347666350918428
2023-01-21T12:00:00.0,baseline,31,0.00010699914658203965,0.00018748638946523534,0.00018605076968299347
2023-01-21T12:00:00.0,baseline,44,0.0002993940755455685,0.00020447316125859173,0.0002027030101892035
2023-01-21T12:00:00.0,baseline,169,0.00027113569925895996,0.0001738050344071715,0.00017229065945837218
2023-01-21T12:00:00.0,baseline,129,0.00010027513251431187,0.00017376139710890685,0.00017242619916970042
2023-01-21T12:00:00.0,baseline,150,4.874888736799625e-5,6.168687620229684e-5,6.110873141227207e-5
2023-01-21T12:00:00.0,baseline,94,0.00011442870123486284,0.0001991013027022013,0.0001976194026433222
2023-01-21T12:00:00.0,baseline,99,0.00018881021576818156,0.00010062153368990688,9.97273360868224e-5
2023-01-21T12:00:00.0,baseline,47,4.532447878401508e-5,7.635879016434325e-5,7.565246706474444e-5
2023-01-21T12:00:00.0,baseline,73,1.0704166432753912e-5,8.997710393395355e-5,8.917135849186356e-5
2023-01-21T12:00:00.0,baseline,82,0.0001408192326001397,0.00021588680298471153,0.00021424759546992815
2023-01-21T12:00:00.0,baseline,79,0.00016093730347599801,0.00022843751966907633,0.0002264591049633876
2023-01-21T12:00:00.0,baseline,84,6.868726702973958e-5,0.00015807466790138786,0.00015676752654912265
2023-01-21T12:00:00.0,baseline,104,4.8748570587043354e-5,6.168600378312571e-5,6.110786635287705e-5
2023-01-21T12:00:00.0,baseline,124,5.233641528945917e-17,3.9073328764156943e-13,3.86864641231986e-13
2023-01-21T12:00:00.0,baseline,70,0.00021793005406763857,0.0001892040258319813,0.00018783945859061132
2023-01-21T12:00:00.0,baseline,8,0.00011732649303189193,0.0001928838422472701,0.0001914708247234339
2023-01-21T12:00:00.0,baseline,64,0.0001303233287172056,0.00010747337827623674,0.00010660190350409361
2023-01-21T12:00:00.0,baseline,91,0.00012482656464912455,0.00017644471886664874,0.0001751735304211626
2023-01-21T12:00:00.0,baseline,60,5.1552639907756636e-5,8.078684554330983e-5,8.005242025066008e-5
2023-01-21T12:00:00.0,baseline,158,0.00011721895009738129,0.00019716069633648965,0.00019557276022286302
2023-01-21T12:00:00.0,baseline,156,0.0001152853250243903,0.0001760031993203286,0.00017472472289919915
2023-01-21T12:00:00.0,baseline,144,0.00010461664058591655,0.0001812394364067155,0.00017985936065008
2023-01-21T12:00:00.0,baseline,22,4.875624063408697e-5,6.16774895589227e-5,6.11022579882583e-5
2023-01-21T12:00:00.0,baseline,11,0.0001536657792418835,0.0001516665600592006,0.00015034409911470183
2023-01-21T12:00:00.0,baseline,16,0.00010170919765569605,0.00018201300500260537,0.00018058704550178616
2023-01-21T12:00:00.0,baseline,40,0.00024417207239636366,0.00015665669552094935,0.00015528352400563764
2023-01-21T12:00:00.0,baseline,72,9.145941095497633e-5,0.00013276382299105203,0.00013159341293364035
2023-01-21T12:00:00.0,baseline,128,0.00024416980923858817,0.00015516395377276543,0.00015380357266024108
2023-01-21T12:00:00.0,baseline,145,4.8958629543689864e-5,6.373634030861567e-5,6.314202657056962e-5
2023-01-21T12:00:00.0,baseline,36,5.105619380213225e-5,5.837461160597398e-5,5.7830294424944725e-5
2023-01-21T12:00:00.0,baseline,138,0.00012065635940229061,0.00019928157985237463,0.00019778319466542764
2023-01-21T12:00:00.0,baseline,95,7.04618335477467e-5,5.525148776851017e-5,5.476062079799371e-5
2023-01-21T12:00:00.0,baseline,153,0.00028553811633445634,0.0001900746868134468,0.00018842431256519757
2023-01-21T12:00:00.0,pv,1,0.002433047701931311,0.002550940802982103,0.0025270177382545464
2023-01-21T12:00:00.0,pv,54,0.0005395082579683964,0.0008044708961418077,0.0007973274535647871
2023-01-21T12:00:00.0,pv,101,0.0005190399414484549,0.0008286723807756353,0.0008213438392295259
2023-01-21T12:00:00.0,pv,41,0.0005257622062751397,0.0008123427096758257,0.0008051617588721812
2023-01-21T12:00:00.0,pv,65,0.001845784178859161,0.0020286443146639416,0.0020104997358797463
2023-01-21T12:00:00.0,pv,168,0.0018547451512182242,0.0020115105604402777,0.0019933000033196574
2023-01-21T12:00:00.0,pv,159,0.0006254802838179056,0.0006990460210890234,0.0006936045253115061
2023-01-21T12:00:00.0,pv,88,0.0006492677491484949,0.0008784421644003974,0.0008704855658410951
2023-01-21T12:00:00.0,pv,26,0.0006408687519205983,0.0007070453826787027,0.0007011528156864772
2023-01-21T12:00:00.0,pv,77,0.0011215944877109067,0.0012619721868527317,0.0012503745710843797
2023-01-21T12:00:00.0,pv,24,0.0018031404492069045,0.0019744578374646794,0.001956575105452146
2023-01-21T12:00:00.0,pv,23,0.0022011615765616505,0.002352481379310289,0.002331285879276844
2023-01-21T12:00:00.0,pv,160,0.0022377411726747405,0.002378902639780911,0.002357202180240036
2023-01-21T12:00:00.0,pv,149,0.0005371999574883283,0.0008047296696778303,0.0007975999693825999
2023-01-21T12:00:00.0,pv,59,0.0006810757165491905,0.0009522403907796773,0.0009437618020522336
2023-01-21T12:00:00.0,pv,43,0.0006728644129009874,0.0006597155821856816,0.0006547329744117432
2023-01-21T12:00:00.0,pv,122,0.000610426923437717,0.0008068598203534632,0.0007993226235180251
2023-01-21T12:00:00.0,pv,175,0.0006287455526134211,0.0007963664719150934,0.0007888972611104268
2023-01-21T12:00:00.0,pv,39,0.0006252982436164359,0.0007905216396369477,0.0007830377961795318
2023-01-21T12:00:00.0,pv,143,0.0008445629901386428,0.0009777397423959035,0.0009686378442227362
2023-01-21T12:00:00.0,pv,112,0.0006315886232261436,0.0008048031876278682,0.0007973321627637751
